,SitID,HorID,Pick,Quality,Tops
819,103704,9000,        ,0,t15
820,103704,9500,        ,0,e14
821,103704,10000,550,2,t11
822,103704,11000,552.5,2,t10.5
823,103704,12000,552.5,2,e10
824,103704,13000,552.5,2,mcmurray
825,103704,14000,626,1,paleozoic
826,103707,1000,353.5,1,mannville
827,103707,2000,        ,-1,t61
828,103707,3000,        ,-1,t51
829,103707,4000,        ,-1,t41
830,103707,5000,470,1,t31
831,103707,6000,        ,-1,clw_wab
832,103707,7000,493,2,t21
833,103707,9000,497,1,t15
834,103707,9500,497,1,e14
835,103707,10000,504,2,t11
836,103707,11000,507.5,1,t10.5
837,103707,12000,507.5,1,e10
838,103707,13000,507.5,1,mcmurray
839,103707,14000,574.5,1,paleozoic
840,103710,1000,390.5,1,mannville
841,103710,2000,        ,-1,t61
842,103710,3000,        ,-1,t51
843,103710,4000,        ,-1,t41
844,103710,5000,512.5,1,t31
845,103710,6000,        ,-1,clw_wab
846,103710,7000,537.5,2,t21
847,103710,9000,540,3,t15
848,103710,9500,540,3,e14
849,103710,10000,542,2,t11
850,103710,11000,546,2,t10.5
851,103710,12000,546,2,e10
852,103710,13000,546,2,mcmurray
853,103710,14000,616,1,paleozoic
854,103711,1000,380.5,1,mannville
855,103711,2000,        ,-1,t61
856,103711,3000,        ,-1,t51
857,103711,4000,        ,-1,t41
858,103711,5000,495,1,t31
859,103711,6000,        ,-1,clw_wab
860,103711,7000,519,2,t21
861,103711,9000,521,3,t15
862,103711,9500,521,3,e14
863,103711,10000,523.5,2,t11
864,103711,11000,528,1,t10.5
865,103711,12000,528,1,e10
866,103711,13000,528,1,mcmurray
867,103711,14000,598,1,paleozoic
868,103713,1000,403,1,mannville
869,103713,2000,        ,-1,t61
870,103713,3000,        ,-1,t51
871,103713,4000,        ,-1,t41
872,103713,5000,515,1,t31
873,103713,6000,        ,-1,clw_wab
874,103713,7000,540,2,t21
875,103713,9000,542,3,t15
876,103713,9500,542,3,e14
877,103713,10000,548,2,t11
878,103713,11000,552,1,t10.5
879,103713,12000,552,1,e10
880,103713,13000,552,1,mcmurray
881,103713,14000,610,1,paleozoic
882,103715,1000,372,1,mannville
883,103715,2000,        ,-1,t61
884,103715,3000,        ,-1,t51
885,103715,4000,        ,-1,t41
886,103715,5000,471.5,1,t31
887,103715,6000,        ,-1,clw_wab
888,103715,7000,499,3,t21
889,103715,9000,502,3,t15
890,103715,9500,502,3,e14
891,103715,10000,508,2,t11
892,103715,11000,511,1,t10.5
893,103715,12000,511,1,e10
894,103715,13000,511,1,mcmurray
895,103715,14000,577,1,paleozoic
896,103717,1000,345,1,mannville
897,103717,2000,        ,-1,t61
898,103717,3000,        ,-1,t51
899,103717,4000,        ,-1,t41
900,103717,5000,459.5,1,t31
901,103717,6000,        ,-1,clw_wab
902,103717,7000,486,2,t21
903,103717,9000,489,3,t15
904,103717,9500,492,3,e14
905,103717,10000,495,2,t11
906,103717,11000,497.5,1,t10.5
907,103717,12000,497.5,1,e10
908,103717,13000,497.5,1,mcmurray
909,103717,14000,563,1,paleozoic
910,103723,1000,373.5,1,mannville
911,103723,2000,        ,-1,t61
912,103723,3000,        ,-1,t51
913,103723,4000,        ,-1,t41
914,103723,5000,491,1,t31
915,103723,6000,        ,-1,clw_wab
916,103723,7000,527,3,t21
917,103723,9000,        ,0,t15
918,103723,9500,        ,0,e14
919,103723,10000,529.5,2,t11
920,103723,11000,531,1,t10.5
921,103723,12000,531,1,e10
922,103723,13000,531,1,mcmurray
923,103723,14000,590,1,paleozoic
924,103724,1000,358,1,mannville
925,103724,2000,        ,-1,t61
926,103724,3000,        ,-1,t51
927,103724,4000,        ,-1,t41
928,103724,5000,475.5,1,t31
929,103724,6000,        ,-1,clw_wab
930,103724,7000,504,2,t21
931,103724,9000,        ,0,t15
932,103724,9500,        ,0,e14
933,103724,10000,507,2,t11
934,103724,11000,510.5,2,t10.5
935,103724,12000,510.5,2,e10
936,103724,13000,510.5,2,mcmurray
937,103724,14000,580,1,paleozoic
938,103729,1000,353,1,mannville
939,103729,2000,        ,-1,t61
940,103729,3000,        ,-1,t51
941,103729,4000,        ,-1,t41
942,103729,5000,471,1,t31
943,103729,6000,        ,-1,clw_wab
944,103729,7000,492.5,2,t21
945,103729,9000,496,3,t15
946,103729,9500,496,3,e14
947,103729,10000,500,3,t11
948,103729,11000,502,1,t10.5
949,103729,12000,502,1,e10
950,103729,13000,502,1,mcmurray
951,103729,14000,556.5,1,paleozoic
952,103730,1000,337.5,1,mannville
953,103730,2000,        ,-1,t61
954,103730,3000,        ,-1,t51
955,103730,4000,        ,-1,t41
956,103730,5000,456.5,1,t31
957,103730,6000,        ,-1,clw_wab
958,103730,7000,482,2,t21
959,103730,9000,486,3,t15
960,103730,9500,486,3,e14
961,103730,10000,492,3,t11
962,103730,11000,494,1,t10.5
963,103730,12000,494,1,e10
964,103730,13000,494,1,mcmurray
965,103730,14000,555,1,paleozoic
966,103732,1000,342.5,1,mannville
967,103732,2000,        ,-1,t61
968,103732,3000,        ,-1,t51
969,103732,4000,        ,-1,t41
970,103732,5000,458.5,1,t31
971,103732,6000,        ,-1,clw_wab
972,103732,7000,480,2,t21
973,103732,9000,483,2,t15
974,103732,9500,483,2,e14
975,103732,10000,487.5,2,t11
976,103732,11000,490,1,t10.5
977,103732,12000,490,1,e10
978,103732,13000,490,1,mcmurray
979,103732,14000,550.5,1,paleozoic
980,103734,1000,367.5,1,mannville
981,103734,2000,        ,-1,t61
982,103734,3000,        ,-1,t51
983,103734,4000,        ,-1,t41
984,103734,5000,489,1,t31
985,103734,6000,        ,-1,clw_wab
986,103734,7000,516,2,t21
987,103734,9000,519,3,t15
988,103734,9500,519,3,e14
989,103734,10000,523,2,t11
990,103734,11000,523,3,t10.5
991,103734,12000,523,3,e10
992,103734,13000,523,3,mcmurray
993,103734,14000,600,1,paleozoic
994,103738,1000,351,2,mannville
995,103738,2000,        ,-1,t61
996,103738,3000,        ,-1,t51
997,103738,4000,        ,-1,t41
998,103738,5000,459,1,t31
999,103738,6000,        ,-1,clw_wab
1000,103738,7000,482,2,t21
1001,103738,9000,485,3,t15
1002,103738,9500,485,3,e14
1003,103738,10000,489.5,1,t11
1004,103738,11000,492,1,t10.5
1005,103738,12000,492,1,e10
1006,103738,13000,492,1,mcmurray
1007,103738,14000,547.5,1,paleozoic
1008,103742,1000,361,1,mannville
1009,103742,2000,        ,-1,t61
1010,103742,3000,        ,-1,t51
1011,103742,4000,        ,-1,t41
1012,103742,5000,482,1,t31
1013,103742,6000,        ,-1,clw_wab
1014,103742,7000,504,2,t21
1015,103742,9000,508,3,t15
1016,103742,9500,508,3,e14
1017,103742,10000,513,1,t11
1018,103742,11000,513,1,t10.5
1019,103742,12000,513,1,e10
1020,103742,13000,513,1,mcmurray
1021,103742,14000,576,1,paleozoic
1022,103744,1000,338,1,mannville
1023,103744,2000,        ,-1,t61
1024,103744,3000,        ,-1,t51
1025,103744,4000,        ,-1,t41
1026,103744,5000,458,1,t31
1027,103744,6000,        ,-1,clw_wab
1028,103744,7000,478,2,t21
1029,103744,9000,482,3,t15
1030,103744,9500,482,3,e14
1031,103744,10000,487.5,1,t11
1032,103744,11000,487.5,1,t10.5
1033,103744,12000,487.5,1,e10
1034,103744,13000,487.5,1,mcmurray
1035,103744,14000,548,1,paleozoic
1036,103746,1000,366.5,1,mannville
1037,103746,2000,        ,-1,t61
1038,103746,3000,        ,-1,t51
1039,103746,4000,        ,-1,t41
1040,103746,5000,486,1,t31
1041,103746,6000,        ,-1,clw_wab
1042,103746,7000,506,2,t21
1043,103746,9000,510,3,t15
1044,103746,9500,510,3,e14
1045,103746,10000,515,1,t11
1046,103746,11000,515,1,t10.5
1047,103746,12000,515,1,e10
1048,103746,13000,515,1,mcmurray
1049,103746,14000,573,1,paleozoic
1050,103748,1000,398,1,mannville
1051,103748,2000,        ,-1,t61
1052,103748,3000,        ,-1,t51
1053,103748,4000,        ,-1,t41
1054,103748,5000,521.5,1,t31
1055,103748,6000,        ,-1,clw_wab
1056,103748,7000,542,3,t21
1057,103748,9000,545,3,t15
1058,103748,9500,545,3,e14
1059,103748,10000,551.5,1,t11
1060,103748,11000,556.5,2,t10.5
1061,103748,12000,556.5,2,e10
1062,103748,13000,556.5,2,mcmurray
1063,103748,14000,606,1,paleozoic
1064,103749,1000,525,1,mannville
1065,103749,2000,        ,-1,t61
1066,103749,3000,        ,-1,t51
1067,103749,4000,        ,-1,t41
1068,103749,5000,650,1,t31
1069,103749,6000,        ,-1,clw_wab
1070,103749,7000,668,2,t21
1071,103749,9000,671.5,2,t15
1072,103749,9500,671.5,2,e14
1073,103749,10000,678.5,3,t11
1074,103749,11000,682.5,2,t10.5
1075,103749,12000,682.5,2,e10
1076,103749,13000,682.5,2,mcmurray
1077,103749,14000,730,1,paleozoic
1078,103751,1000,389,1,mannville
1079,103751,2000,        ,-1,t61
1080,103751,3000,        ,-1,t51
1081,103751,4000,        ,-1,t41
1082,103751,5000,518,1,t31
1083,103751,6000,        ,-1,clw_wab
1084,103751,7000,540.5,3,t21
1085,103751,9000,544.5,3,t15
1086,103751,9500,544.5,3,e14
1087,103751,10000,548,1,t11
1088,103751,11000,554,2,t10.5
1089,103751,12000,554,2,e10
1090,103751,13000,554,2,mcmurray
1091,103751,14000,590,1,paleozoic
1092,103752,1000,455,1,mannville
1093,103752,2000,        ,-1,t61
1094,103752,3000,        ,-1,t51
1095,103752,4000,        ,-1,t41
1096,103752,5000,575,1,t31
1097,103752,6000,        ,-1,clw_wab
1098,103752,7000,597,2,t21
1099,103752,9000,602,3,t15
1100,103752,9500,602,3,e14
1101,103752,10000,604,1,t11
1102,103752,11000,610,1,t10.5
1103,103752,12000,610,1,e10
1104,103752,13000,610,1,mcmurray
1105,103752,14000,659,1,paleozoic
1106,103753,1000,301,1,mannville
1107,103753,2000,        ,-1,t61
1108,103753,3000,        ,-1,t51
1109,103753,4000,        ,-1,t41
1110,103753,5000,422.5,1,t31
1111,103753,6000,        ,-1,clw_wab
1112,103753,7000,441,2,t21
1113,103753,9000,445,2,t15
1114,103753,9500,445,2,e14
1115,103753,10000,450.5,1,t11
1116,103753,11000,455,2,t10.5
1117,103753,12000,455,2,e10
1118,103753,13000,455,2,mcmurray
1119,103753,14000,481,1,paleozoic
1120,103756,1000,310,1,mannville
1121,103756,2000,        ,-1,t61
1122,103756,3000,        ,-1,t51
1123,103756,4000,        ,-1,t41
1124,103756,5000,        ,-1,t31
1125,103756,6000,        ,-1,clw_wab
1126,103756,7000,454,1,t21
1127,103756,9000,457,2,t15
1128,103756,9500,457,2,e14
1129,103756,10000,463,1,t11
1130,103756,11000,469,3,t10.5
1131,103756,12000,469,3,e10
1132,103756,13000,469,3,mcmurray
1133,103756,14000,500,1,paleozoic
1134,103757,1000,310,1,mannville
1135,103757,2000,        ,-1,t61
1136,103757,3000,        ,-1,t51
1137,103757,4000,        ,-1,t41
1138,103757,5000,434,1,t31
1139,103757,6000,        ,-1,clw_wab
1140,103757,7000,454,1,t21
1141,103757,9000,458,3,t15
1142,103757,9500,458,3,e14
1143,103757,10000,463,2,t11
1144,103757,11000,469,2,t10.5
1145,103757,12000,469,2,e10
1146,103757,13000,469,2,mcmurray
1147,103757,14000,500,1,paleozoic
1148,103759,1000,290,1,mannville
1149,103759,2000,        ,-1,t61
1150,103759,3000,        ,-1,t51
1151,103759,4000,        ,-1,t41
1152,103759,5000,414,1,t31
1153,103759,6000,        ,-1,clw_wab
1154,103759,7000,431.5,1,t21
1155,103759,9000,435.5,2,t15
1156,103759,9500,435.5,2,e14
1157,103759,10000,438,2,t11
1158,103759,11000,446,2,t10.5
1159,103759,12000,446,2,e10
1160,103759,13000,446,2,mcmurray
1161,103759,14000,469,1,paleozoic
1162,103775,1000,306,1,mannville
1163,103775,2000,        ,-1,t61
1164,103775,3000,        ,-1,t51
1165,103775,4000,        ,-1,t41
1166,103775,5000,430,1,t31
1167,103775,6000,        ,-1,clw_wab
1168,103775,7000,448,1,t21
1169,103775,9000,452,1,t15
1170,103775,9500,452,1,e14
1171,103775,10000,458,1,t11
1172,103775,11000,465,1,t10.5
1173,103775,12000,465,1,e10
1174,103775,13000,465,1,mcmurray
1175,103775,14000,480,3,paleozoic
1176,103784,1000,307.85,1,mannville
1177,103784,2000,        ,-1,t61
1178,103784,3000,        ,-1,t51
1179,103784,4000,        ,-1,t41
1180,103784,5000,434.64,1,t31
1181,103784,6000,        ,-1,clw_wab
1182,103784,7000,454.15,1,t21
1183,103784,9000,458.42,2,t15
1184,103784,9500,458.42,2,e14
1185,103784,10000,464.52,2,t11
1186,103784,11000,470,3,t10.5
1187,103784,12000,470,3,e10
1188,103784,13000,470,3,mcmurray
1189,103784,14000,493.78,2,paleozoic
1190,103787,1000,282.24,1,mannville
1191,103787,2000,        ,-1,t61
1192,103787,3000,        ,-1,t51
1193,103787,4000,        ,-1,t41
1194,103787,5000,421.84,1,t31
1195,103787,6000,        ,-1,clw_wab
1196,103787,7000,439.83,1,t21
1197,103787,9000,444.4,2,t15
1198,103787,9500,444.4,2,e14
1199,103787,10000,450.19,1,t11
1200,103787,11000,456.59,3,t10.5
1201,103787,12000,456.59,3,e10
1202,103787,13000,456.59,3,mcmurray
1203,103787,14000,480.36,1,paleozoic
1204,103796,1000,295.05,1,mannville
1205,103796,2000,        ,-1,t61
1206,103796,3000,        ,-1,t51
1207,103796,4000,        ,-1,t41
1208,103796,5000,421.23,1,t31
1209,103796,6000,        ,-1,clw_wab
1210,103796,7000,440.44,1,t21
1211,103796,9000,446.53,2,t15
1212,103796,9500,446.53,2,e14
1213,103796,10000,449.88,1,t11
1214,103796,11000,457.2,2,t10.5
1215,103796,12000,457.2,2,e10
1216,103796,13000,457.2,2,mcmurray
1217,103796,14000,472.44,1,paleozoic
1218,103809,1000,300.23,1,mannville
1219,103809,2000,        ,-1,t61
1220,103809,3000,        ,-1,t51
1221,103809,4000,        ,-1,t41
1222,103809,5000,422.45,1,t31
1223,103809,6000,        ,-1,clw_wab
1224,103809,7000,441.35,1,t21
1225,103809,9000,446.84,2,t15
1226,103809,9500,446.84,2,e14
1227,103809,10000,450.49,1,t11
1228,103809,11000,457.2,1,t10.5
1229,103809,12000,457.2,1,e10
1230,103809,13000,457.2,1,mcmurray
1231,103809,14000,467.56,2,paleozoic
1232,103834,1000,299.31,1,mannville
1233,103834,2000,        ,-1,t61
1234,103834,3000,        ,-1,t51
1235,103834,4000,        ,-1,t41
1236,103834,5000,420.62,1,t31
1237,103834,6000,        ,-1,clw_wab
1238,103834,7000,440.74,1,t21
1239,103834,9000,448.97,2,t15
1240,103834,9500,448.97,2,e14
1241,103834,10000,452.02,1,t11
1242,103834,11000,458.42,1,t10.5
1243,103834,12000,458.42,1,e10
1244,103834,13000,458.42,1,mcmurray
1245,103834,14000,473.96,3,paleozoic
1246,103852,1000,310.29,1,mannville
1247,103852,2000,        ,-1,t61
1248,103852,3000,        ,-1,t51
1249,103852,4000,        ,-1,t41
1250,103852,5000,423.67,1,t31
1251,103852,6000,        ,-1,clw_wab
1252,103852,7000,441.66,1,t21
1253,103852,9000,449.28,3,t15
1254,103852,9500,449.28,3,e14
1255,103852,10000,452.32,2,t11
1256,103852,11000,458.11,1,t10.5
1257,103852,12000,458.11,1,e10
1258,103852,13000,458.11,1,mcmurray
1259,103852,14000,472.44,2,paleozoic
1260,103855,1000,289,1,mannville
1261,103855,2000,        ,-1,t61
1262,103855,3000,        ,-1,t51
1263,103855,4000,        ,-1,t41
1264,103855,5000,415,1,t31
1265,103855,6000,        ,-1,clw_wab
1266,103855,7000,433,1,t21
1267,103855,9000,440,2,t15
1268,103855,9500,440,2,e14
1269,103855,10000,445,1,t11
1270,103855,11000,452,1,t10.5
1271,103855,12000,452,1,e10
1272,103855,13000,452,1,mcmurray
1273,103855,14000,        ,-1,paleozoic
1274,103857,1000,265.79,1,mannville
1275,103857,2000,        ,-1,t61
1276,103857,3000,        ,-1,t51
1277,103857,4000,        ,-1,t41
1278,103857,5000,393.19,1,t31
1279,103857,6000,        ,-1,clw_wab
1280,103857,7000,409.96,1,t21
1281,103857,9000,418.8,2,t15
1282,103857,9500,418.8,2,e14
1283,103857,10000,422.15,1,t11
1284,103857,11000,429.16,1,t10.5
1285,103857,12000,429.16,1,e10
1286,103857,13000,429.16,1,mcmurray
1287,103857,14000,455.98,1,paleozoic
1288,103868,1000,277.67,1,mannville
1289,103868,2000,        ,-1,t61
1290,103868,3000,        ,-1,t51
1291,103868,4000,        ,-1,t41
1292,103868,5000,406.6,2,t31
1293,103868,6000,        ,-1,clw_wab
1294,103868,7000,423.37,1,t21
1295,103868,9000,432.21,2,t15
1296,103868,9500,432.21,2,e14
1297,103868,10000,435.25,1,t11
1298,103868,11000,442.57,1,t10.5
1299,103868,12000,442.57,1,e10
1300,103868,13000,442.57,1,mcmurray
1301,103868,14000,472.44,4,paleozoic
1302,103875,1000,273.1,1,mannville
1303,103875,2000,        ,-1,t61
1304,103875,3000,        ,-1,t51
1305,103875,4000,        ,-1,t41
1306,103875,5000,395.63,1,t31
1307,103875,6000,        ,-1,clw_wab
1308,103875,7000,412.39,1,t21
1309,103875,9000,421.84,3,t15
1310,103875,9500,421.84,3,e14
1311,103875,10000,425.2,1,t11
1312,103875,11000,429.77,2,t10.5
1313,103875,12000,429.77,2,e10
1314,103875,13000,429.77,2,mcmurray
1315,103875,14000,439.52,1,paleozoic
1316,103876,1000,328.57,1,mannville
1317,103876,2000,        ,-1,t61
1318,103876,3000,        ,-1,t51
1319,103876,4000,        ,-1,t41
1320,103876,5000,448.06,1,t31
1321,103876,6000,        ,-1,clw_wab
1322,103876,7000,467.26,1,t21
1323,103876,9000,474.88,3,t15
1324,103876,9500,474.88,3,e14
1325,103876,10000,477.93,1,t11
1326,103876,11000,486.46,1,t10.5
1327,103876,12000,486.46,1,e10
1328,103876,13000,486.46,1,mcmurray
1329,103876,14000,510.54,3,paleozoic
1330,103880,1000,286,1,mannville
1331,103880,2000,        ,-1,t61
1332,103880,3000,        ,-1,t51
1333,103880,4000,        ,-1,t41
1334,103880,5000,405,1,t31
1335,103880,6000,        ,-1,clw_wab
1336,103880,7000,423,1,t21
1337,103880,9000,429,3,t15
1338,103880,9500,429,3,e14
1339,103880,10000,433,1,t11
1340,103880,11000,        ,0,t10.5
1341,103880,12000,        ,0,e10
1342,103880,13000,        ,0,mcmurray
1343,103880,14000,438,1,paleozoic
1344,103886,1000,301.75,1,mannville
1345,103886,2000,        ,-1,t61
1346,103886,3000,        ,-1,t51
1347,103886,4000,        ,-1,t41
1348,103886,5000,425.5,1,t31
1349,103886,6000,        ,-1,clw_wab
1350,103886,7000,439.52,1,t21
1351,103886,9000,448.06,1,t15
1352,103886,9500,448.06,1,e14
1353,103886,10000,451.71,1,t11
1354,103886,11000,        ,0,t10.5
1355,103886,12000,        ,0,e10
1356,103886,13000,        ,0,mcmurray
1357,103886,14000,457.2,2,paleozoic
1358,103888,1000,293.83,1,mannville
1359,103888,2000,        ,-1,t61
1360,103888,3000,        ,-1,t51
1361,103888,4000,        ,-1,t41
1362,103888,5000,415.14,1,t31
1363,103888,6000,        ,-1,clw_wab
1364,103888,7000,432.82,1,t21
1365,103888,9000,440.74,2,t15
1366,103888,9500,440.74,2,e14
1367,103888,10000,444.09,1,t11
1368,103888,11000,        ,0,t10.5
1369,103888,12000,        ,0,e10
1370,103888,13000,        ,0,mcmurray
1371,103888,14000,449.88,1,paleozoic
1372,103895,1000,343.81,1,mannville
1373,103895,2000,        ,-1,t61
1374,103895,3000,        ,-1,t51
1375,103895,4000,        ,-1,t41
1376,103895,5000,466.95,1,t31
1377,103895,6000,        ,-1,clw_wab
1378,103895,7000,485.24,1,t21
1379,103895,9000,493.78,3,t15
1380,103895,9500,493.78,3,e14
1381,103895,10000,496.82,3,t11
1382,103895,11000,505.36,2,t10.5
1383,103895,12000,505.36,2,e10
1384,103895,13000,505.36,2,mcmurray
1385,103895,14000,533.4,1,paleozoic
1386,103896,1000,349,1,mannville
1387,103896,2000,        ,-1,t61
1388,103896,3000,        ,-1,t51
1389,103896,4000,        ,-1,t41
1390,103896,5000,468,1,t31
1391,103896,6000,        ,-1,clw_wab
1392,103896,7000,485,1,t21
1393,103896,9000,491.5,3,t15
1394,103896,9500,491.5,3,e14
1395,103896,10000,495.5,1,t11
1396,103896,11000,        ,0,t10.5
1397,103896,12000,        ,0,e10
1398,103896,13000,        ,0,mcmurray
1399,103896,14000,499,1,paleozoic
1400,103900,1000,334,1,mannville
1401,103900,2000,        ,-1,t61
1402,103900,3000,        ,-1,t51
1403,103900,4000,        ,-1,t41
1404,103900,5000,455,1,t31
1405,103900,6000,        ,-1,clw_wab
1406,103900,7000,473,1,t21
1407,103900,9000,481,3,t15
1408,103900,9500,481,3,e14
1409,103900,10000,486,1,t11
1410,103900,11000,495,1,t10.5
1411,103900,12000,495,1,e10
1412,103900,13000,495,1,mcmurray
1413,103900,14000,518.5,1,paleozoic
1414,103903,1000,304.19,1,mannville
1415,103903,2000,        ,-1,t61
1416,103903,3000,        ,-1,t51
1417,103903,4000,        ,-1,t41
1418,103903,5000,427.63,1,t31
1419,103903,6000,        ,-1,clw_wab
1420,103903,7000,445.62,1,t21
1421,103903,9000,454.15,3,t15
1422,103903,9500,454.15,3,e14
1423,103903,10000,458.72,1,t11
1424,103903,11000,470,1,t10.5
1425,103903,12000,470,1,e10
1426,103903,13000,470,1,mcmurray
1427,103903,14000,489.81,1,paleozoic
1428,103906,1000,333.76,1,mannville
1429,103906,2000,        ,-1,t61
1430,103906,3000,        ,-1,t51
1431,103906,4000,        ,-1,t41
1432,103906,5000,455.07,1,t31
1433,103906,6000,        ,-1,clw_wab
1434,103906,7000,473.05,1,t21
1435,103906,9000,480.97,3,t15
1436,103906,9500,480.97,3,e14
1437,103906,10000,484.63,1,t11
1438,103906,11000,490.73,1,t10.5
1439,103906,12000,490.73,1,e10
1440,103906,13000,490.73,1,mcmurray
1441,103906,14000,496.21,1,paleozoic
1442,103912,1000,328.5,1,mannville
1443,103912,2000,        ,-1,t61
1444,103912,3000,        ,-1,t51
1445,103912,4000,        ,-1,t41
1446,103912,5000,447,1,t31
1447,103912,6000,        ,-1,clw_wab
1448,103912,7000,465,1,t21
1449,103912,9000,471,3,t15
1450,103912,9500,471,3,e14
1451,103912,10000,476,1,t11
1452,103912,11000,485,2,t10.5
1453,103912,12000,485,2,e10
1454,103912,13000,485,2,mcmurray
1455,103912,14000,494,1,paleozoic
1456,103920,1000,319.43,1,mannville
1457,103920,2000,        ,-1,t61
1458,103920,3000,        ,-1,t51
